CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
31001,0.9160693435266829,0.4084283735794264,0.9214978620348429,0.9265306411120668,-0.029556650246305383,0.3635875415399372,Nebraska,NE,31
31003,0.9861910028201359,0.40321783706997716,0.9671886992420637,0.551525890369633,-0.015873015873015928,0.4466987832746585,Nebraska,NE,31
31005,,0.0,0.0,0.0,0.0,0.0,Nebraska,NE,31
31007,,0.0,0.0,0.0,0.0,0.0,Nebraska,NE,31
31009,,0.0,0.0,0.0,0.0,0.0,Nebraska,NE,31
31011,0.9938028164059474,0.3395572666025024,0.9791666666666666,0.017071849780492265,0.0,0.3395572666025024,Nebraska,NE,31
31013,0.9368227797707348,0.33126402621048845,0.9138205567936724,0.8887147136613671,0.0,0.38248483581394344,Nebraska,NE,31
31015,0.9633453794527621,0.0,0.9576664945792462,0.0,0.0,0.0,Nebraska,NE,31
31017,0.9737976782752902,0.0,0.9734660033167496,0.0,0.0,0.0,Nebraska,NE,31
31019,0.9102726622864072,0.43217351376171564,0.906885961846124,0.8635163409969745,-0.008130081300813052,0.18728848733670045,Nebraska,NE,31
31021,0.9340318146791047,0.08395970351811255,0.9480160017700772,0.15443533006434335,-0.19354838709677424,0.07258064516129026,Nebraska,NE,31
31023,0.9661289052397783,0.6071843907481587,0.9623298512187402,0.9489776090906874,0.0,0.6071843907481587,Nebraska,NE,31
31025,0.9590805094846693,0.3353741524950832,0.9517013792608395,0.4847691652505592,-0.13793103448275867,0.2915602148162453,Nebraska,NE,31
31027,0.9744355854499369,0.41685636503851264,0.9776611896994934,0.4063170424258616,-0.07692307692307687,0.41685636503851264,Nebraska,NE,31
31029,0.9939201691779014,0.0,0.9933914882368491,0.0,0.0,0.0,Nebraska,NE,31
31031,0.8862940181184046,0.3125,0.8680674322013193,0.5109283650582566,0.0,0.3125,Nebraska,NE,31
31033,0.9576727802509183,0.5572212467076383,0.9324264242073521,0.9464837476123872,-0.03749999999999998,0.5503745061457419,Nebraska,NE,31
31035,0.9647411756314973,0.24343363058959389,0.9686934957462783,0.11837673562387774,-0.6923076923076923,-0.24343363058959389,Nebraska,NE,31
