CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
53001,0.6416256038447842,0.32109417432965204,0.6803860667267245,0.6826176056036253,-0.15270935960591137,-0.04771658412736168,Washington,WA,53
53003,0.9208317186914294,0.5569283215707279,0.9122587292321165,0.6819201616965426,-0.13793103448275867,0.5083923958622685,Washington,WA,53
53005,0.8251174316185389,0.4388633821619281,0.7816028955316766,0.9205035152847336,0.0,0.10324676696357393,Washington,WA,53
53007,0.7275886661244476,0.5831699832960986,0.7021413519009907,0.8607139972651521,0.0,0.4905593365361085,Washington,WA,53
53009,0.8935940315458107,0.4548463957426221,0.8638985473393784,0.8303308529510606,0.0,-0.2938298441600322,Washington,WA,53
53011,0.8447618112438485,0.39799548438565724,0.8083909803522309,0.7078848440723325,-0.007254132477107822,0.06874555082697498,Washington,WA,53
53013,0.9028056112224448,0.0,0.8937875751503006,0.0,0.0,0.0,Washington,WA,53
53015,0.8663541768395233,0.5740094130074769,0.8482129778938345,0.893527579003745,-0.025974025974025983,0.0890586916703402,Washington,WA,53
53017,0.729673658876696,0.559897011079475,0.6772309369587651,0.9349825339501712,-0.039408866995073843,-0.01596078048816807,Washington,WA,53
53019,0.8821674198143806,0.5296251511487304,0.8786705388835108,0.8268077363266276,0.0,0.5296251511487304,Washington,WA,53
53021,0.7078453457973757,0.3106290112247021,0.668860582315948,0.7508013289508475,-0.009671179883945835,-0.2013866295423501,Washington,WA,53
53023,,0.0,0.0,0.0,0.0,0.0,Washington,WA,53
53025,0.6421878484330891,0.5041142063075023,0.7239099098244124,0.805049227466371,-0.06172839506172845,-0.03464130584359015,Washington,WA,53
53027,0.8676847512286335,0.6235983493607387,0.8670560053787504,0.8236926096176622,-0.027939464493597188,-0.0030877687332964143,Washington,WA,53
53029,0.8122871804222092,0.6183434473655044,0.7248441777291217,0.818712856739248,-0.00038417210910490773,0.5917400167555016,Washington,WA,53
53031,0.923483335523361,0.46738865336535135,0.8279496422180337,0.39950156914343216,0.0,-0.24834563655588804,Washington,WA,53
53033,0.6955709916515127,0.5234964699264906,0.491091416934483,0.8187586384586445,0.0,-0.01872071399344577,Washington,WA,53
53035,0.8074024557256758,0.44606672376822726,0.7371479315601961,0.744308254389345,-0.0029457146864917405,0.19754728004619437,Washington,WA,53
53037,0.8401785959707873,0.2753675751874318,0.8685912224316061,0.6967696505411074,-0.1467268623024831,0.27716461746595034,Washington,WA,53
53039,0.9507974397891639,0.38273124969017996,0.9147921598972609,0.15721240388113517,-0.012499999999999956,0.377463069449264,Washington,WA,53
53041,0.886933681529019,0.536329670071229,0.8790796334751346,0.7762139932397281,0.0,0.360127594930999,Washington,WA,53
53043,0.925783400208535,0.3879881432419283,0.9211153568852466,0.2000827125772144,-0.3493975903614458,0.14078497981400373,Washington,WA,53
53045,0.7431883849913861,0.40861295969513217,0.8345453653361581,0.6840461221512382,-0.04625000000000001,0.11613731720137377,Washington,WA,53
53047,0.7829660804615869,0.5009780974267314,0.7077545291277323,0.7552531546687002,-0.005376344086021501,0.15038389792039109,Washington,WA,53
53049,0.9494565658307959,0.3923024889138804,0.8968398726787592,0.23940727653517863,-0.11842105263157898,0.055498798829728635,Washington,WA,53
53051,0.9222570328323111,0.7115337275414284,0.9055111740515789,0.9334343049587993,0.0,0.7006548064696303,Washington,WA,53
53053,0.7695658415453426,0.4480287492562848,0.6219752322546467,0.8285678586073486,-0.0013172783003732036,0.034963226579385775,Washington,WA,53
53055,0.907556197331939,0.21403579735935035,0.9147410477114677,0.5793353357347266,-0.08724832214765099,0.19580451379851405,Washington,WA,53
53057,0.7896303799078749,0.3631734186407369,0.7687459384800007,0.8397030101040736,0.0,0.2168618395863362,Washington,WA,53
53059,0.9408752120585481,0.5373950363284126,0.9241738277346295,0.8212156072995335,0.0,0.5531431424788016,Washington,WA,53
53061,0.7554813723370459,0.4559068021986798,0.6685929323859215,0.8866124920072184,-0.00041035742131401154,0.27649949225907733,Washington,WA,53
53063,0.8801586115318452,0.46608713493225634,0.8158868498053845,0.8662066507497435,-0.002486972998578918,-0.05402458442972602,Washington,WA,53
53065,0.9078481040500055,0.5820258830133038,0.866607962745715,0.6017287997396501,-0.09375,0.06845002471431982,Washington,WA,53
53067,0.8220075394666154,0.39485897886262933,0.7609974447909573,0.742686650174168,-0.0011330160888284313,0.3622429089511776,Washington,WA,53
53069,0.9210402999062793,0.0,0.9083880037488284,0.0,0.0,0.0,Washington,WA,53
53071,0.841060373785029,0.4063005241819969,0.7144333428901951,0.8059311075624771,-0.13221601489757917,-0.33215690319381563,Washington,WA,53
53073,0.8572383266139771,0.37638055497795747,0.8101251306867983,0.7754428266215188,-0.00045372050816694376,0.2204681249741487,Washington,WA,53
53075,0.7927446478117842,0.3498235334188306,0.7538195631395322,0.8772250052971913,-0.014760147601476037,0.4294371959321097,Washington,WA,53
53077,0.7664989275078391,0.5778173447639094,0.6965242442701312,0.8979726959687986,0.0,-0.2374458429549442,Washington,WA,53
