CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
06001,0.5175498859441153,0.4788107163718348,0.33206265479094693,0.7709728045513249,-0.0011152141381841618,-0.19770674158196755,California,CA,06
06003,0.5851780558229066,0.0,0.5765158806544755,0.0,0.0,0.0,California,CA,06
06005,0.9118615346969305,0.8087710448170994,0.6347000027700586,0.7767833576242472,-0.006637168141592875,0.27236915058108924,California,CA,06
06007,0.8339467547127912,0.48727825959737076,0.7574737309695817,0.8296084049596689,-0.00520080901473563,0.09834186366370545,California,CA,06
06009,0.9314524216619456,0.3831979579775466,0.9013578715019915,0.3905708552916853,-0.012698412698412653,-0.014854317766420877,California,CA,06
06011,0.904282019807947,0.3398796350674424,0.8872748261160305,0.42285384211157345,-0.27217125382262997,-0.2770980466964035,California,CA,06
06013,0.6265740797431375,0.5173916325139376,0.42525346956681764,0.6638199209817404,-0.001535497079544812,0.03223159778161744,California,CA,06
06015,0.7031771322860267,0.34583581014093767,0.7623714125074572,0.7296081738692973,-0.17978723404255315,-0.3159722818091879,California,CA,06
06017,0.8575004105654231,0.3973041925382674,0.8537978406596227,0.7756512695778354,-0.0032981530343008103,0.14547592663262066,California,CA,06
06019,0.698147432265392,0.44298371141544196,0.5840737917460098,0.917393719130476,-0.0010260356547390215,0.35561425742649533,California,CA,06
06021,0.8033399374432648,0.4736753840404021,0.7788900218626268,0.5605271202299325,-0.19565217391304346,-0.55859800097747,California,CA,06
06023,0.7976276334406951,0.48541535226425125,0.7600038838657415,0.8031649337050127,-0.021248339973439556,0.19636079948256402,California,CA,06
06025,0.6445917377094841,0.5517967580852807,0.41775245350259393,0.5203192114442958,-0.007796836711962629,-0.2872868607358523,California,CA,06
06027,0.7350877999303947,0.26200617155824923,0.7830848228880225,0.2926043039948103,-0.33333333333333337,-0.14043662160229875,California,CA,06
06029,0.7925603094409887,0.45735509463199064,0.6486236251490778,0.8786125497909569,-0.004922760041194629,0.12731332908487047,California,CA,06
06031,0.7547167094778167,0.35534820436533543,0.6026329578102819,0.879982319890562,-0.014104957477701685,-0.12713626498473296,California,CA,06
06033,0.7396017201742041,0.500250350226555,0.7361002959097405,0.6825398333246367,-0.05459571527297857,-0.012391465169470983,California,CA,06
06035,0.8404518632530648,0.5138489906478457,0.7460127541243115,0.7241200854099626,-0.007446016381235987,0.3991858955443037,California,CA,06
06037,0.5828923986487599,0.5355583995828954,0.3935110987649232,0.8035614064684089,-1.706322412053929e-05,-0.212240238623167,California,CA,06
06039,0.6391791170366483,0.46449992700755843,0.5754446498071777,0.8249688960495034,-0.00767831885229342,0.2561188769295093,California,CA,06
06041,0.7652483928473758,0.47851447840988603,0.6298035904799066,0.8658967391070862,0.0,-0.013343378469919287,California,CA,06
06043,0.8970755055744416,0.6336164442480393,0.8468675584050929,0.6523676193100139,-0.1620553359683794,0.48592760141514413,California,CA,06
06045,0.8147435062653057,0.3516508242440809,0.8157597579969212,0.6712707431523873,-0.052547770700636987,0.11524835175199577,California,CA,06
06047,0.5780342211524994,0.36070097096587933,0.5452831286982995,0.8745736456850856,-0.002660497397339534,-0.13625470430383047,California,CA,06
06049,0.9216300939134686,0.36480028320254876,0.8867849076520642,0.7531199439644933,0.0,0.4328417237005133,California,CA,06
06051,0.843310075087205,0.17008972734163577,0.8250507398938925,0.6479484832327358,-0.21621621621621623,0.07075559747315463,California,CA,06
06053,0.520007817044845,0.49030318309980564,0.5426265196472498,0.9006646550738869,-0.014867599190639624,0.10785111856387886,California,CA,06
06055,0.7460615121673246,0.6120830637821549,0.5296113102315974,0.7644066812910175,0.0,-0.14267177195066516,California,CA,06
06057,0.91306355713988,0.4864706901676274,0.9125300817392276,0.6221674365161455,0.0,-0.18302748345472786,California,CA,06
06059,0.6184499333134416,0.38853025321184287,0.6012412820554284,0.6322720818598997,0.0,-0.007024965731602606,California,CA,06
06061,0.8292649600635938,0.3265517495162502,0.7910111260799346,0.7645221933218976,0.0,0.18779576111052876,California,CA,06
06063,0.914539071743995,0.6480630323131744,0.8878552803001272,0.9118712759979046,0.0,0.6645870339858395,California,CA,06
06065,0.65433955025222,0.36983147210795375,0.5356454264171387,0.764965973219466,0.0,0.13279541972107722,California,CA,06
06067,0.6694655348412324,0.42128952829540606,0.4669964319629045,0.7158417811029665,-6.004363170575289e-05,0.2750075853929701,California,CA,06
06069,0.8188204929831767,0.4278006864964425,0.8177197332952947,0.8191981584251069,-0.014256619144602856,-0.21334612940534425,California,CA,06
06071,0.6597066157867584,0.3565093991779539,0.5743448053037047,0.8790980561936563,-3.904245588204347e-05,0.11430902507994745,California,CA,06
06073,0.7536276638575999,0.4328310930256758,0.6186700417075944,0.8183914727100798,-0.0008275862068966022,-0.24815806022749598,California,CA,06
06075,0.5185498717979592,0.5057935941426399,0.35363267034908075,0.8212878607963021,0.0,-0.054197851597251656,California,CA,06
06077,0.6315059695990797,0.39451516686504773,0.4913726959357186,0.7999629894955206,0.0,0.060768053993704996,California,CA,06
06079,0.856395491532673,0.4785870964527682,0.6698104515500627,0.8250981525208197,-0.050009400263207326,0.06000994576954355,California,CA,06
06081,0.499236082336719,0.5042238622839683,0.40222195396416816,0.8360159599532496,-0.0005623031938821743,0.020246117628047955,California,CA,06
06083,0.7872907947693512,0.43250072986942534,0.714297227399879,0.8692473496723944,-0.00022261798753342443,-0.005298655546411624,California,CA,06
06085,0.4549664150603466,0.39981667276708044,0.4325682354128069,0.7983532865338462,-0.003188031338556385,0.2782315966763065,California,CA,06
06087,0.7185450010661365,0.4087544632749125,0.7282030560361998,0.7799905317226353,-0.013085399449035862,0.17984866557535284,California,CA,06
06089,0.8577914738846614,0.44874678677525165,0.8339459438394528,0.866819686765573,-0.002394636015325635,0.22787492413682742,California,CA,06
06091,0.975328947368421,0.0,0.9746710526315789,0.0,0.0,0.0,California,CA,06
06093,0.7948571594360436,0.5374253987859188,0.8186191924882501,0.7883744645886791,-0.030215827338129442,0.45736316203909766,California,CA,06
06095,0.6610691855653781,0.3857077999831813,0.4364758814717742,0.7767945623440464,-0.0031856450931313507,0.237388192308444,California,CA,06
06097,0.7266044689209539,0.4233137612863914,0.6926309086726495,0.8095131337657161,0.0,0.32463326873914156,California,CA,06
06099,0.7890282616006596,0.3911481722319708,0.7285699995997164,0.897315161232793,-0.0005439052396204458,0.1223101804306026,California,CA,06
06101,0.7100092010389478,0.28618012333513576,0.6947218856690844,0.8186270622292449,-0.011494252873563204,0.14313884495008278,California,CA,06
06103,0.8803998372597921,0.33863921615214165,0.8443400468037854,0.7962333290570228,-0.015094339622641506,-0.060994375261480105,California,CA,06
06105,0.9262414022334728,0.3610910888976666,0.828249306569546,0.48519645150009727,-0.007874015748031482,0.019448617073726027,California,CA,06
06107,0.7583397503940829,0.5172514058314991,0.7270737435150586,0.8306642834472532,-0.010970698514095267,0.23031471516458168,California,CA,06
06109,0.8024858266093422,0.8017982966359898,0.5707332652699353,0.8876071521272527,0.0,0.14334927152778576,California,CA,06
06111,0.8143619003225638,0.4114261140389174,0.7571723233326559,0.8291645316159527,-0.0022444529947415193,0.1934300515579821,California,CA,06
06113,0.7155288425309182,0.35828008905876707,0.6562375318379574,0.8541992729363546,-0.00017102787754408322,-0.11609860303947706,California,CA,06
06115,0.7814145099819494,0.27747381795557247,0.726241556098087,0.6871724877521246,-0.04731018695154521,0.019748055135311304,California,CA,06
